feat,sub,ses,task,run,echo,confounds,space,roi,plot_group,condition,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,-17.357338840427534,9.611639022827148,1.615,-104.1440330425652,12.957475191950799,117.10150823451602,-43.26273720834186,4.156203269958496,4.845,-173.05094883336744,-49.30546979638445
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,-5.540133360245825,7.288120269775391,0.0,-33.24080016147495,4.073483034929625,37.314283196404574,-9.455423371585649,11.689589500427246,6.46,-37.821693486342596,2.0401392632593707
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,33.05525115716421,38.98699951171875,3.23,165.27625578582104,165.27625578582104,0.0,27.350289837085057,35.374331624884356,4.0,109.40115934834023,24.865289321993895
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,27.57595731746744,35.52494812011719,1.615,137.8797865873372,137.8797865873372,0.0,-9.895088390798392,20.442883270074706,4.0,-39.58035356319357,-15.163515303526133
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,-1.8065816121789087,24.855010986328125,1.615,-10.839489673073452,60.471236385107034,71.31072605818049,-26.656311074617115,16.371294021606445,4.845,-106.62524429846846,-31.11128430912739
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,-4.242175646370471,18.76392936706543,3.23,-25.45305387822283,17.26856153309345,42.72161541131628,-10.436352719601832,5.265088084312414,4.0,-41.74541087840733,-2.3005980500495835
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward,5.0,41.45212382864879,61.37636632299276,5.0,207.26061914324393,207.26061914324393,0.0,64.28756101469506,76.28109677435813,8.0,257.15024405878023,63.39535449237646
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Neutral,5.0,33.10778311937513,44.671142578125,1.615,165.53891559687563,165.53891559687563,0.0,13.132231529946479,29.392939812627738,4.0,52.528926119785915,12.874139722286731
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,-36.11369819860217,17.602888107299805,1.615,-216.68218919161302,17.71524277329445,234.39743196490747,-48.7503474875565,6.062182903289795,4.845,-195.001389950226,-52.243916319619764
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,1,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,-16.778309200310115,7.232296466827393,1.615,-100.6698552018607,5.8400793969631195,106.50993459882382,-13.170210807514218,11.121994018554688,6.46,-52.68084323005687,-1.781854777144203
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,54.45806298863556,76.25228118896484,4.845,272.2903149431778,272.2903149431778,0.0,75.15481167916543,84.14067394150301,8.0,300.61924671666173,73.42582754601635
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,29.369501383052146,40.046409606933594,1.615,146.84750691526074,146.84750691526074,0.0,0.31750000054621896,22.26096943362209,4.0,1.2700000021848759,-4.283962810740756
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,single-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,-22.773343045113858,37.84859085083008,1.615,-136.64005827068314,49.67000566720962,186.31006393789275,-38.20264642844075,15.411768913269045,4.845,-152.810585713763,-41.112777249362814
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,1,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,-19.918837081614047,8.219200134277344,1.615,-119.51302248968429,6.637004108428955,126.15002659811324,-20.56615749497993,-6.280170440673828,6.46,-82.26462997991972,-13.924625349487682
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward,5.0,-37.23635431800908,-4.793906211853027,0.0,-186.18177159004537,0.0,186.18177159004537,-72.41192405561914,-60.626161675704154,4.0,-289.64769622247655,-74.38436679426731
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-9.967583150794262,-4.066116809844971,1.615,-49.83791575397131,0.0,49.83791575397131,-34.464389667110545,-13.416015031537036,4.0,-137.85755866844218,-36.06298811590708
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,-14.106953745663043,12.79201316833496,0.0,-84.64172247397826,8.577562046051026,93.21928452002928,-2.6982023630464167,31.99282470797609,8.0,-10.792809452185667,-4.555430125156792
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,-2.3028057643620468,20.36086082458496,0.0,-13.81683458617228,37.076021127195176,50.89285571336747,1.0826537053633043,18.936634063720703,4.845,4.330614821453217,3.7502284123801624
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,-33.57391292572354,-3.1720049381256104,0.0,-167.8695646286177,0.0,167.8695646286177,-79.21593578109062,-54.57290988367039,4.0,-316.8637431243625,-84.09365029822192
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-8.149672863171936,-5.056968688964844,1.615,-40.74836431585968,0.0,40.74836431585968,-31.253544132209417,-10.38757942187897,4.0,-125.01417652883767,-31.909488666168308
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,-14.959693063844162,8.032750129699707,1.615,-89.75815838306497,6.486445729732513,96.24460411279748,-3.330958470535623,32.783778955323804,8.0,-13.323833882142493,-5.95657055665834
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,-3.7899003064041903,19.01976203918457,4.845,-22.73940183842514,39.8247215127945,62.564123351219635,-3.7755323285491817,19.01976203918457,4.845,-15.102129314196727,-0.008732299686580847
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward,5.0,-53.66476947824283,-5.653968334197998,1.615,-268.32384739121414,0.0,268.32384739121414,-93.28177522152939,-64.04480481221579,8.0,-373.12710088611755,-96.80540334034261
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-15.783117206552083,-3.8171603679656982,1.615,-78.91558603276042,0.0,78.91558603276042,-47.09237342382363,-21.90746770923721,4.0,-188.36949369529452,-45.13280270933736
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,-4.860959250893754,19.405454635620117,4.845,-29.165755505362526,43.28259948253632,72.44835498789884,-2.14604590099108,44.36299993674456,8.0,-8.58418360396432,-4.895311553411809
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,mid,2,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,5.112307500225964,48.54232025146485,1.615,30.673845001355787,62.90428079713978,32.230435795784,7.6127890306563595,27.630074908489796,8.0,30.451156122625438,7.654714439675535
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,-57.00117608456567,-9.628355026245115,0.0,-285.00588042282834,0.0,285.00588042282834,-114.33890478828005,-94.1804402590536,8.0,-457.3556191531202,-121.22815812999619
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-13.51712168668372,-3.192713499069214,3.23,-67.5856084334186,0.0,67.5856084334186,-41.13931868570646,-14.942412694541295,4.0,-164.55727474282585,-39.013559512678675
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,single-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,-9.196719685187647,22.298906326293945,3.23,-55.180318111125885,28.05723768949509,83.23755580062098,-7.455212571929107,35.09360414983321,8.0,-29.82085028771643,-13.614050549250269
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,mid,2,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,-3.084129711502723,41.08599853515625,1.615,-18.504778269016338,56.448080643928456,74.95285891294479,-1.9448678959172536,27.77971630273591,8.0,-7.7794715836690145,3.8642692595443497
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-2.995739682417659,19.92438316345215,3.23,-17.974438094505956,35.96680196404456,53.94124005855052,-17.845362229546527,2.907588368229819,4.0,-71.38144891818611,-27.39639271597375
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-14.052054188622796,2.572885274887085,3.23,-84.31232513173677,4.155209718942642,88.46753485067941,-9.198386191394608,0.9334027171134948,6.46,-36.79354476557843,-5.232462455429158
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,-16.043328143322555,33.8430061340332,1.615,-96.25996885993533,33.78823053359985,130.04819939353519,-19.590913386348596,20.018275063104323,8.0,-78.36365354539438,-23.650190530546677
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,30.54608270069456,93.57637786865234,3.23,183.27649620416736,231.35251757624718,48.07602137207984,43.558396268489744,59.3879508972168,6.46,174.23358507395898,55.90324596723905
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward,6.0,15.796566501010682,44.30007553100586,4.845,94.7793990060641,135.17945972531572,40.400060719251634,24.93072223687043,55.071102142333984,6.46,99.72288894748172,43.83868604252582
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-6.052514738029003,13.3031587600708,3.23,-36.315088428174015,21.48460139751434,57.79968982568836,-21.56717631211406,-1.0892898010395646,4.0,-86.26870524845624,-29.430758118998526
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-18.617236680402595,-5.348732948303223,3.23,-111.70342008241558,0.0,111.70342008241558,-17.193685672729742,-6.701889991760254,6.46,-68.77474269091897,-11.699114203083992
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Punish,6.0,-18.343502086888158,24.47813606262207,1.615,-110.06101252132895,23.502086136341095,133.56309865767003,-20.719582643390805,10.260882262474999,8.0,-82.87833057356322,-25.138965884229346
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Neutral,6.0,32.19270079126299,87.37963104248047,3.23,193.15620474757796,228.0149448055232,34.858740057945255,46.25788238291955,69.20067596435547,6.46,185.0315295316782,63.833254008101235
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Reward,6.0,15.560027701249126,49.11137008666992,4.845,93.36016620749476,137.3061198245907,43.945953617095945,25.19018359183481,52.333255767822266,6.46,100.76073436733924,44.369974413892436
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,3.466964746209243,13.054421424865724,4.845,20.80178847725546,48.226032032966614,27.42424355571115,1.8007691912053172,13.054421424865724,4.845,7.203076764821269,-2.1638283183331093
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-3.4592093754672795,17.177488327026367,3.23,-20.755256252803676,31.06518657096399,51.82044282376766,6.690468160699672,14.801906133952896,8.0,26.76187264279869,5.755052680201575
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,-16.636069699841848,15.410773185753603,6.0,-99.81641819905109,14.659674859535034,114.47609305858612,8.713463423274256,58.938017583852975,8.0,34.85385369309702,15.410773185753603
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,15.206869162884539,61.145076751708984,3.23,91.24121497730724,115.11734914611094,23.876134168803695,38.8330348791971,62.953724840477165,8.0,155.3321395167884,42.43807216915922
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward,6.0,6.592417100460044,50.60995864868164,4.845,39.554502602760266,132.62989133471677,93.0753887319565,25.899373501144332,66.9489974975586,6.46,103.59749400457733,43.46175829766336
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-2.522111645686614,7.70344877243042,4.845,-15.132669874119685,14.261601760387421,29.394271634507106,-4.012604024812534,7.70344877243042,4.845,-16.050416099250135,-6.446210427180902
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,tedana,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-10.129447544735651,8.262384414672852,3.23,-60.77668526841391,13.343750829696653,74.12043609811057,-1.166389985586468,2.0012254124455398,4.0,-4.665559942345872,-0.22530729039903757
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Punish,6.0,-18.485257024460534,20.68792527378897,6.0,-110.9115421467632,18.194162737765918,129.1057048845291,10.144927383561628,53.62405126751763,8.0,40.57970953424651,20.68792527378897
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Neutral,6.0,9.873019035370605,46.42935943603515,3.23,59.238114212223635,91.78345397538814,32.54533976316452,34.67936062264461,56.07326565438381,8.0,138.71744249057843,45.694549536926466
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Reward,6.0,6.877779577207147,55.28169631958008,4.845,41.266677463242885,131.2025211276506,89.93584366440773,25.641424194382672,64.17854309082031,6.46,102.56569677753069,44.5537953627737
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-6.095675632366517,-0.8748348951339722,1.615,-36.5740537941991,0.0,36.5740537941991,-6.987729529169137,-2.0357911771295947,8.0,-27.950918116676547,-8.915627435264941
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,2.701768419839157,11.587892532348633,4.845,16.210610519034944,29.370413705689987,13.159803186655044,13.020190683743074,25.54613837664342,8.0,52.080762734972296,10.85387954770965
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,-7.747575046532204,8.525930404663086,3.23,-46.48545027919322,12.331951965093612,58.81740224428684,-19.476691167521363,13.346342086791992,6.46,-77.90676467008545,-40.909903216288185
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,9.781822047635869,52.97031021118164,3.23,58.69093228581521,118.78944414857003,60.09851186275482,-7.015037655118075,45.9578971862793,4.845,-28.0601506204723,18.1444015916287
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward,6.0,5.043760859497714,20.43062973022461,3.23,30.262565156986284,46.77432907104492,16.511763914058637,-11.82762094781195,4.963365714985518,4.0,-47.3104837912478,-10.614404143932802
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-10.980475680788112,-2.884310007095337,1.615,-65.88285408472868,0.0,65.88285408472868,-12.325734017380618,-1.6025114000397152,8.0,-49.302936069522474,-14.4214400270775
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-03/L1_sub-101_ses-03_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,3,sharedreward,2,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,1.2477247203134538,13.01968922629814,6.0,7.4863483218807225,28.01993768259468,20.533589360713957,15.315670165999943,31.98019326803486,8.0,61.262680663999774,13.01968922629814
