sub,ses,run,task,echo,cnfds,plot_group,condition,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
103,5,1,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.021499999999998,-0.08842887254029252,-0.0615386329620133,3.599999999999966,-0.4440455834610787,0.0,0.4440455834610787,-0.044317356120018254,0.016527002220034,6.399999999999956,-0.17726942448007083,-0.00031743200220101295
103,5,1,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.021499999999998,0.018266577353955687,0.0956155477068923,1.1999999999999744,0.09172561818288845,0.19569849231377076,0.10397287413088234,0.019891333821057993,0.054946435366742,5.799999999999958,0.07956533528423099,0.05059894725166081
103,5,1,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.994,-0.0022128575663573954,0.0853377414413442,2.2999999999999705,-0.013263868252746228,0.12688897326947138,0.14015284152221763,-0.032224709281862274,0.0179481658670458,7.99999999999995,-0.12889883712744749,-0.04047519304259782
103,5,1,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.994,-0.06465737499256012,0.03287781728599985,5.994,-0.38755630570540534,0.021749459443805488,0.40930576514921085,0.012681771046361675,0.0433590622396697,7.199999999999953,0.05072708418544607,0.032918837208058424
103,5,1,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.021499999999998,-0.13125399734632934,0.0393678539601581,1.299999999999974,-0.6590919476745924,0.01398278541664082,0.6730747330912333,-0.035611312475922224,0.2765071421763729,7.699999999999951,-0.14244524990368712,-0.16620513681435098
103,5,1,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.021499999999998,0.05278266068327615,0.2153708280092592,1.299999999999974,0.2650481306210711,0.49212871896824023,0.22708058834716913,-0.07382042746725437,0.0087327587949477,7.799999999999951,-0.2952817098690138,-0.15437504557599152
103,5,1,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.994,-0.029411068528015453,0.2034310327030561,4.799999999999962,-0.1762899447569246,0.3358838690134163,0.5121738137703409,0.1590322140685092,0.2034310327030561,4.799999999999962,0.6361288562740289,0.10041722938781089
103,5,1,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.994,-0.06417306541866917,0.1296242652675483,5.899999999999958,-0.38465335411950297,0.14037630119943506,0.525029655318938,0.06875831442720075,0.1296242652675483,5.899999999999958,0.27503325770879955,0.12509345660821086
103,5,1,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.021499999999998,-0.12524123831700626,0.0181966098710149,0.8999999999999755,-0.6288988782088466,0.006140209194842209,0.6350390874036889,0.002454642153151579,0.1785988797421578,7.0999999999999535,0.009818568612606195,-0.06763475631639237
103,5,1,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.021499999999998,0.014034989226464466,0.1695997502283045,1.299999999999974,0.07047669840069129,0.31288916987949944,0.2424124714788082,-0.0664018719133505,-0.019957028918328,5.099999999999961,-0.2656074876533987,-0.11512107149010745
103,5,1,mid,single-echo,tedana,mid_feedback_extra,Positive,5.994,-0.025324483152896888,0.1861004103379187,4.299999999999963,-0.15179495201846394,0.314261090585707,0.4660560426041709,0.12440488702464189,0.1861004103379187,4.299999999999963,0.4976195480985614,0.05001330351334634
103,5,1,mid,single-echo,tedana,mid_feedback_extra,Negative,5.994,-0.037588286483683335,0.149742250518079,1.9999999999999716,-0.2253041891831979,0.1963510934334437,0.4216552826166416,-0.06737061030878094,0.0149931698705019,7.399999999999952,-0.26948244123512044,-0.06287717885117734
103,5,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.02295,0.004943322594739098,0.0778949542228401,0.0999999999999783,0.02483006222724475,0.0978957567026167,0.07306569447537195,0.006933378570000635,0.06256968647957,5.3999999999999595,0.027733514280002196,0.028983072759036686
103,5,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.02295,-0.011965547329771006,0.0321142047972786,0.9999999999999752,-0.06010234596007327,0.03710547458987771,0.09720782054995099,-0.014719040438552551,0.022963085810528,5.699999999999958,-0.05887616175420947,0.012554038389314195
103,5,2,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.991499999999995,-0.028716921663026803,0.020549995893222102,5.991499999999995,-0.17205743614402494,0.009707197400097296,0.18176463354412223,0.0010238725014722633,0.0207018399382669,5.999999999999957,0.004095490005889002,0.02070183993826671
103,5,2,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.991499999999995,0.032226207257011474,0.0874947126563004,1.299999999999974,0.19308332078038407,0.2072958327072317,0.014212511926847627,-0.0385641728473663,0.0444016490842173,4.699999999999962,-0.1542566913894633,-0.0531004025070446
103,5,2,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.02295,-0.0008975641903204688,0.0737997785023287,0.0999999999999783,-0.004508420049770198,0.07342268811317466,0.07793110816294485,0.011370447748257429,0.0547064262671639,5.3999999999999595,0.045481790993029146,0.02926339424093345
103,5,2,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.02295,0.0016991527366733356,0.0353326923147991,0.9999999999999752,0.00853475923867333,0.0400671872199087,0.031532427981235366,-0.012649923373542633,0.0244399136598222,5.499999999999959,-0.0505996934941699,0.009891373570855318
103,5,2,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.991499999999995,-0.035572938603275935,0.0007875237521095119,0.0,-0.2131352616415276,3.937618760546705e-05,0.21317463782913307,-0.010409656870865237,0.0185519996463154,7.399999999999952,-0.04163862748346043,-0.0005965237171549697
103,5,2,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.991499999999995,0.04885648929273852,0.0804312995469766,4.799999999999962,0.29272365559744257,0.29733118225888877,0.0046075266614462014,-0.007526552431453919,0.0804312995469766,4.799999999999962,-0.030106209725815302,-0.032736076530337964
103,5,2,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.02295,-0.02139822468508344,0.1536060102397094,0.0,-0.10748221268193985,0.1730018005274131,0.2804840132093529,0.08164259384976115,0.1687096113937436,5.799999999999958,0.32657037539904055,0.14965885748945856
103,5,2,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.02295,-0.06724961145675631,0.0925525167686286,3.999999999999965,-0.3377914358667141,0.09135093907088786,0.429142374937602,-0.12072854302880491,0.09255251676862483,4.0,-0.48291417211521365,-0.06685905772708656
103,5,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.991499999999995,-0.04219666224789931,0.088513770798091,3.0999999999999677,-0.2528213018582885,0.11405055794034508,0.3668718597986336,-0.033391920268758,0.0967949926832799,7.0999999999999535,-0.13356768107503034,-0.09211041678176654
103,5,2,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.991499999999995,-0.055946814025071116,0.1090274812928859,0.7999999999999758,-0.3352053362312133,0.18569244375527041,0.5208977799864837,-0.19912514739056056,0.08142094481487368,4.0,-0.7965005895622324,-0.31817217862045544
103,5,2,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.02295,-0.058862464252003685,0.11470176831665312,5.02295,-0.2956632148146019,0.08846673628455079,0.3841299510991527,0.12435832255822483,0.2005760303932364,5.899999999999958,0.4974332902328932,0.19792574828655812
103,5,2,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.02295,-0.026178494587540044,0.1646872593441941,3.999999999999965,-0.13149326938848427,0.18919646209310645,0.3206897314815907,-0.09964006350199074,0.16468725934419098,4.0,-0.398560254007958,-0.024099747802938023
103,5,2,mid,single-echo,tedana,mid_feedback_extra,Positive,5.991499999999995,-0.03586027644170123,0.126716165712311,2.5999999999999694,-0.2148568463004527,0.1608634147673378,0.3757202610677905,-0.05637010788279939,0.0930678054227458,7.99999999999995,-0.22548043153119476,-0.13148711594528772
103,5,2,mid,single-echo,tedana,mid_feedback_extra,Negative,5.991499999999995,-0.027165664414725788,0.1256852124260705,3.899999999999965,-0.16276307834082943,0.15913626638695452,0.3218993447277839,-0.12766846617637537,0.11507320815448926,4.0,-0.5106738647054951,-0.24691423056592057
103,5,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.012488434534263688,0.0676357522548747,0.3999999999999772,-0.0749306072055816,0.07429194977335385,0.14922255697893544,0.01552347176016004,0.0546200077084946,6.7999999999999545,0.06209388704063939,0.01301826005239291
103,5,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.013801141448881312,0.0182738548649537,5.499999999999959,-0.08280684869328728,0.018714735287724993,0.10152158398101227,0.013412656613093467,0.0316823922153328,7.99999999999995,0.0536506264523732,0.016126053847481288
103,5,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,6.0,-0.03867150585952314,0.0161312984178836,5.3999999999999595,-0.23202903515713721,0.014092464070890447,0.24612149922802767,-0.03056301150898258,0.0161312984178836,5.3999999999999595,-0.12225204603592879,-0.006740447016547836
103,5,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,6.0,0.029424870586103734,0.1179542512883747,4.699999999999962,0.17654922351662114,0.26056807247225355,0.08401884895563243,0.005252321607076364,0.1179542512883747,4.699999999999962,0.021009286428305195,-0.07100736810316904
103,5,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,6.0,0.06073842641580702,0.1422856584614159,2.5999999999999694,0.3644305584948395,0.3981747342918043,0.033744175796964725,-0.005169764493056315,0.10546784632954076,4.0,-0.020679057972225003,-0.055027060510870036
103,5,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.007790758164107067,0.0665829402629253,1.3999999999999737,-0.04674454898464207,0.10080371973855513,0.14754826872319723,-0.05315122605129869,-0.0123577118042404,7.99999999999995,-0.21260490420519212,-0.06411355588173365
103,5,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.03885150337584491,0.1138614637773543,5.099999999999961,-0.23310902025506783,0.1462721134674725,0.37938113372254034,0.033846331375855,0.1138614637773543,5.099999999999961,0.1353853255034183,0.04144497892387494
103,5,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.006813947189823225,0.0810429507025382,5.999999999999957,-0.04088368313893906,0.052260382988851425,0.09314406612779048,0.07281559734988288,0.1652866203259016,6.699999999999955,0.2912623893995279,0.08104295070254518
103,5,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.004328504986163642,0.1041479990263439,0.6999999999999762,-0.025971029916981664,0.13240829918384295,0.15837932910082458,0.010543112173427955,0.0684260485280359,6.899999999999954,0.04217244869371129,-0.0019187061912487988
103,5,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.021290124525104873,0.0111522003437827,5.999999999999957,-0.12774074715062833,0.006627733260526451,0.1343684804111548,0.011045720950049178,0.0371235537930622,7.99999999999995,0.044182883800196165,0.011152200343783617
103,5,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,6.0,-0.044153084230195296,0.0220723449021012,0.2999999999999776,-0.2649185053811699,0.010974450317851627,0.27589295569902156,-0.043357950075375365,-0.0157697479190775,5.699999999999958,-0.1734318003014993,-0.018673104427335212
103,5,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,6.0,0.019981046067448285,0.1351231037832395,4.699999999999962,0.11988627640468885,0.21115876627085312,0.09127248986616425,0.006776822653322178,0.1351231037832395,4.699999999999962,0.027107290613288374,-0.061107720282665375
103,5,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,6.0,0.06570987754625783,0.1541617612531911,3.3999999999999666,0.3942592652775442,0.41132829453178854,0.01706902925424442,0.027425489481772224,0.1311165205841078,4.0,0.10970195792708753,-0.016869837302413006
103,5,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,0.00676302225092604,0.0907570597219139,1.0999999999999748,0.040578133505555954,0.15490536945413885,0.11432723594858286,-0.04170454911953878,-0.0127249152646065,7.99999999999995,-0.16681819647815305,-0.05151861028910331
103,5,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.04097603718345298,0.0621276817955751,5.099999999999961,-0.24585622310071614,0.07471736117843263,0.3205735842791488,0.013068769116102448,0.0621276817955751,5.099999999999961,0.05227507646440914,0.0265465091514237
103,5,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.019578596113186072,0.0507840307711046,5.999999999999957,-0.1174715766791156,0.024941147420019644,0.14241272409913522,0.061676354124433085,0.1586804873399734,6.7999999999999545,0.24670541649772926,0.05078403077111247
103,5,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.05169534476693868,0.0428446675403121,4.599999999999962,-0.3101720686016299,0.05864857292839449,0.36882064153002436,0.09883135324546306,0.2411498618529511,7.199999999999953,0.3953254129818473,0.011286482922830758
103,5,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,0.021274234287982904,0.173880561210595,5.099999999999961,0.1276454057278965,0.3544981316592616,0.22685272593136516,-0.026302156815538824,0.173880561210595,5.099999999999961,-0.10520862726215399,-0.04202009199546304
103,5,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,6.0,-0.06509612296979284,0.1561168584165823,4.599999999999962,-0.39057673781875424,0.1977749140615984,0.5883516518803528,0.004208029328646258,0.1561168584165823,4.599999999999962,0.016832117314584824,-0.09127965933586302
103,5,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,6.0,-0.1824857236365193,0.4477798494295923,0.8999999999999755,-1.094914341819108,0.5528663697986758,1.6477807116177838,-0.1384016997050611,0.7560099163433347,7.299999999999953,-0.5536067988202376,-0.32347907397661196
103,5,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,6.0,0.12356593835661205,0.3456190419792895,3.3999999999999666,0.741395630139667,0.8921636309726413,0.15076800083297429,-0.06357239556015373,0.29924929991996974,4.0,-0.25428958224061177,-0.23832866224618127
103,5,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.06916579918082187,0.2992156194154647,0.2999999999999776,-0.4149947950849283,0.2938038379531862,0.7087986330381144,-0.11565147654442953,0.2662216976800307,7.99999999999995,-0.46260590617771236,-0.2746730019807383
103,5,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.1535634784440281,0.495318757318104,5.099999999999961,-0.921380870664162,0.5206535154235192,1.442034386087681,0.07446644694764011,0.495318757318104,5.099999999999961,0.2978657877905567,0.17593456158284698
103,5,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,0.10163238106757072,0.1628206042048121,4.199999999999964,0.60979428640542,0.6568188437928311,0.04702455738741116,0.16965618391914966,0.2909438673994375,6.699999999999955,0.6786247356765902,0.1569842264903046
103,5,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.0004616815255906904,0.1250078572814471,1.4999999999999734,-0.0027700891535441226,0.18712277633109603,0.18989286548464018,0.09220982090238261,0.2602080195880091,7.299999999999953,0.36883928360952584,-0.01751564223140828
103,5,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.021752724837319163,0.06303530539303194,0.0,-0.13051634902391404,0.10531400758304038,0.23583035660695445,-0.05246242672380855,0.0516995059148131,5.19999999999996,-0.20984970689523158,-0.05007625794539432
103,5,1,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,6.0,-0.03508766339826977,0.111886424690628,4.799999999999962,-0.21052598038961712,0.14520409140747592,0.3557300717970931,0.021095472928382264,0.111886424690628,4.799999999999962,0.084381891713528,-0.04213746294173757
103,5,1,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,6.0,-0.21624334031690715,0.0833634369858003,0.8999999999999755,-1.2974600419014337,0.11136016464727586,1.4088202065487097,-0.15884031427937045,0.5344673104444312,7.299999999999953,-0.6353612571174739,-0.26217265222476493
103,5,1,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,6.0,0.09266403392530116,0.2889421924749621,3.3999999999999666,0.555984203551803,0.7245923736608031,0.16860817010900006,-0.0725840465671896,0.2682604197236197,4.0,-0.2903361862687548,-0.26387858689794413
103,5,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,0.01480993759813776,0.2789892393447876,0.2999999999999776,0.08885962558882593,0.3968952211501704,0.3080355955613445,-0.07399319202153037,0.2044910939236417,7.99999999999995,-0.29597276808611783,-0.22261453669833978
103,5,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.20885019192555979,0.0804981631262039,5.19999999999996,-1.25310115155335,0.07087113845535731,1.3239722900087072,-0.04097885215685393,0.0881938975255646,6.499999999999956,-0.1639154086274137,0.07496671474881407
103,5,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,0.05285883274081823,0.1447028024288376,1.599999999999973,0.31715299644490713,0.3773863076644207,0.06023331121951354,0.14104250318557124,0.2587694872932679,6.699999999999955,0.564170012742278,0.10558506159552994
103,5,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.00987536190082941,0.0765408096957787,0.0999999999999783,-0.059252171404976045,0.11507831654012717,0.17433048794510322,0.05062447122166806,0.0855302439527561,7.99999999999995,0.20249788488666973,0.06373396312331422
103,5,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.022169782789145626,0.1086167635146544,1.4999999999999734,-0.13301869673487282,0.21800939200516065,0.35102808874003344,-0.06241468281416109,0.1097184524216652,7.99999999999995,-0.24965873125664126,-0.09329898445927111
103,5,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,6.0,0.010499294820939862,0.1216659569087336,3.299999999999967,0.06299576892563873,0.23152123208374326,0.16852546315810454,-0.028451512380006774,0.10051895295802638,4.0,-0.11380604952002568,-0.04878964559870555
103,5,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,6.0,-0.037552401884777376,0.1241011375291161,5.29999999999996,-0.22531441130866267,0.12831102015832047,0.3536254314669832,0.03293106372960813,0.1241011375291161,5.29999999999996,0.13172425491843087,0.07461149168861189
103,5,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,6.0,0.06610360351338505,0.1633529681990785,3.3999999999999666,0.39662162108030746,0.4544938258083182,0.05787220472801075,-0.043884558078764284,0.12752906742605571,4.0,-0.17553823231505494,-0.05770264128911473
103,5,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.03897744372197522,0.1131798507358777,0.1999999999999779,-0.2338646623318497,0.07936619049809002,0.31323085282993973,-0.011934425296617614,0.0655475789201313,7.599999999999952,-0.04773770118646986,-0.01852450699840789
103,5,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.011314285678182242,0.1969099567806664,1.899999999999972,0.06788571406909297,0.29671481451333415,0.22882910044424123,-0.07470571730019908,0.0359442500010283,7.99999999999995,-0.2988228692007926,-0.08478180146909861
103,5,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.005493545523986039,0.13326526854238738,0.0,-0.032961273143916,0.16209853225961643,0.1950598054035324,0.03130981163682175,0.1600883804234071,7.99999999999995,0.12523924654728544,0.02077734511750562
103,5,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.01810050518127503,0.0749801463736905,0.1999999999999779,-0.1086030310876494,0.06030389504115997,0.16890692612880936,0.02391210289764696,0.0741689684189931,7.99999999999995,0.09564841159058665,0.02080937122841718
103,5,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.010196337307385629,0.1098610269542488,0.5999999999999766,-0.06117802384431334,0.21234037966983302,0.27351840351414636,-0.05377769619003176,0.1337596673955423,7.99999999999995,-0.21511078476012438,-0.11863205681114472
103,5,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,6.0,-0.009641191549101324,0.0916863997278712,3.299999999999967,-0.05784714929460753,0.1452201079948702,0.20306725728947772,-0.042094590040275034,0.06616075700915633,4.0,-0.16837836016109806,-0.060311659841460113
103,5,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,6.0,-0.035544092390735776,0.1041919520566502,5.29999999999996,-0.21326455434441313,0.12304108260085937,0.3363056369452725,0.032283394727190134,0.1076607916219702,7.99999999999995,0.12913357890875893,0.05224432729417203
103,5,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,6.0,0.0640951786824376,0.2017336001975123,3.4999999999999662,0.3845710720946228,0.4320513986259655,0.04748032653134269,-0.014685859402766033,0.16113396601919525,4.0,-0.058743437611063404,-0.030758107776906237
103,5,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.03536541284906447,0.1059153464897296,0.2999999999999776,-0.21219247709438532,0.08385633245383192,0.2960488095482172,-0.03757479336471878,0.0287668303122908,7.99999999999995,-0.15029917345887325,-0.05130156585977209
103,5,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.0009053836527348629,0.1026153085724346,1.7999999999999725,-0.005432301916409138,0.20795309705063025,0.21338539896703945,-0.06802102643345732,0.0890242733915236,7.99999999999995,-0.2720841057338259,-0.13905935621015467
103,5,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,0.0010490078187695311,0.130989157667958,0.0999999999999783,0.006294046912617142,0.15782432421417508,0.15153027730155794,0.031494911422081995,0.1811803331419806,7.99999999999995,0.12597964568832642,-0.005544749987141381
103,5,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.19315845368628526,0.1043996694637208,0.0999999999999783,-1.1589507221177033,0.04095626470123201,1.1999069868189354,-0.12390913115451398,-0.0634349354948783,5.499999999999959,-0.49563652461804975,-0.09410835407064265
103,5,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,0.16301311348564962,0.5321711154073981,2.0999999999999712,0.9780786809138907,1.2089708744841692,0.2308921935702783,0.07817388336323464,0.2714017566673831,7.99999999999995,0.31269553345293466,0.18261938707061406
103,5,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,6.0,0.14469373003992678,0.3920588046230521,2.5999999999999694,0.8681623802395545,0.9824584942664693,0.11429611402691471,-0.05135304348843688,0.2853945375523395,4.0,-0.20541217395374498,-0.15529353049175088
103,5,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,6.0,-0.4623228931805884,0.2736722027202662,5.999999999999957,-2.7739373590835106,0.11908214798827527,2.893019507071786,-0.18099432829149822,0.4068582916233713,6.299999999999956,-0.7239773131659839,0.27367220272028486
103,5,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,6.0,0.18530299053231364,0.4137029224694073,5.099999999999961,1.111817943193874,1.243030754585175,0.13121281139130114,0.01779319323613603,0.4137029224694073,5.099999999999961,0.07117277294454323,0.024735394142266148
103,5,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.04693548275021633,0.5583050175643749,0.0,-0.28161289650129595,0.5155376953107776,0.7971505918120736,0.14627761130499783,0.2457828792812572,6.399999999999956,0.585110445219984,0.23691366554677698
103,5,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.1756548995416508,1.6187085105358718,2.0999999999999712,1.0539293972498973,2.404253870793876,1.350324473543978,-0.667019937327941,-0.2932051979333438,5.3999999999999595,-2.6680797493117305,-0.5711693325234906
103,5,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.06990420728767774,0.186180525941934,5.499999999999959,-0.41942524372606343,0.15658650023167595,0.5760117439577395,0.10045455922307467,0.3027759726647821,7.99999999999995,0.4018182368922937,0.13133593519113831
103,5,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.09001199910655765,0.1450527016198528,0.1999999999999779,-0.5400719946393421,0.08714238917154854,0.6272143838108907,-0.07392123017613114,0.0256132075773298,7.99999999999995,-0.2956849207045209,-0.09723998514077518
103,5,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,0.03197182303417507,0.2206790896036849,2.0999999999999712,0.19183093820504904,0.4350238895414302,0.24319295133638116,-0.026562094663126683,0.2575698232096632,7.99999999999995,-0.10624837865250542,-0.12445833463817974
103,5,2,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,6.0,-0.14246487949984926,0.0135261398207417,2.5999999999999694,-0.8547892769990895,0.0013526139820741652,0.8561418909811636,-0.23418682865286325,-0.061864733381384825,4.0,-0.9367473146114413,-0.3709125080968744
103,5,2,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,6.0,0.008443776764061899,0.2840258462719598,5.999999999999957,0.050662660584371036,0.5713438739705287,0.5206812133861577,0.14745676778031794,0.3318342235252201,6.299999999999956,0.5898270711212644,0.28402584627196614
103,5,2,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,6.0,0.1905540224489573,0.4779983479055077,3.599999999999966,1.1433241346937357,1.3198177994690072,0.17649366477527162,0.11122613346357504,0.44858165555083496,4.0,0.4449045338542946,0.08375210218445954
103,5,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.15541671989637884,0.2748261148018338,0.0,-0.9325003193782664,0.12782076673527967,1.0603210861135461,-0.1467081610767328,-0.072817770830047,5.099999999999961,-0.5868326443069238,-0.1605154789722192
103,5,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,0.22513125015283364,0.9643435033971006,2.0999999999999712,1.3507875009169923,1.8102967826242893,0.4595092817072972,-0.13158439090839,0.2204827368405769,7.99999999999995,-0.5263375636335534,-0.33288614137140327
103,5,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.018146791716469608,0.0945584747802478,0.4999999999999769,-0.10888075029881687,0.13752926539790547,0.24641001569672238,0.08138332348055617,0.4474107187108497,7.99999999999995,0.32553329392222063,0.03974305986686696
103,6,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.023299999999999,-0.06870913305127822,0.0020301962934939,4.199999999999964,-0.34514658805648585,0.0006001210555736875,0.3457467091120595,0.015076330724040132,0.0444589913840087,7.0999999999999535,0.06030532289615978,0.013000025463200766
103,6,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.023299999999999,0.06284708698495521,0.1143813467999665,1.7999999999999725,0.31569977205152544,0.31569977205152544,0.0,-0.01921038496392751,0.0632906075048866,4.299999999999963,-0.07684153985570909,-0.03929641341307832
103,6,1,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.992999999999995,0.009700836779657942,0.0523588163326205,5.19999999999996,0.05813711482048999,0.10621367954108954,0.04807656472059953,0.03633086867444856,0.0523588163326205,5.19999999999996,0.14532347469779244,0.03566076092011153
103,6,1,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.992999999999995,-0.043926012464655155,0.0691594293851139,1.3999999999999737,-0.26324859270067813,0.10758051486744602,0.37082910756812415,-0.1242806764546721,0.019061364503531,7.99999999999995,-0.49712270581868223,-0.19571475560552812
103,6,1,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.023299999999999,-0.01495184502628801,0.0399519098227956,3.0999999999999677,-0.07510760312055255,0.05535066197394757,0.13045826509450012,-0.018978756028168287,0.0335852151094362,7.99999999999995,-0.0759150241126722,-0.04697867298636854
